synapse_id	x_px	y_px	z_px	size_px	distance	detection_uncertainty	node_id	node_x_px	node_y_px	node_z_px	node_count	nearest_connector_id	nearest_connector_distance_nm	nearest_connector_x_nm	nearest_connector_y_nm	nearest_connector_z_nm
3470	7808	5013	96	2568	0.05314	0.279166	20412	7805	4868	96	6	20651	105.66456359631643	31324.0	20026.0	4275.0
3471	7873	4814	97	48	0.0787196	0.46458335717519128	20413	7805	4883	97	1	20397	529.8075122155216	31278.0	19706.0	4185.0
3472	7807	4914	94	44	0.0446694	0.64977270906621754	20395	7812	4884	94	1	20397	83.81527307120105	31278.0	19706.0	4185.0
3473	7920	4961	92	791	0.0501096	0.373451	20393	7809	4895	92	5	20707	113.38871196022997	31676.0	19740.0	4095.0
3474	7745	5040	92	127	0.130764	0.457953	20393	7809	4895	92	2	20651	393.086504474524	31324.0	20026.0	4275.0
3475	7701	4772	86	1129	0.0256573	0.418184	20382	7832	4898	86	4	20397	840.1339178964269	31278.0	19706.0	4185.0
3476	7684	4748	86	225	0.0517664	0.626933	20382	7832	4898	86	3	20397	950.1499881597641	31278.0	19706.0	4185.0
3477	7667	4755	85	271	0.0530622	0.408118	20381	7814	4880	85	2	20397	986.0507086352101	31278.0	19706.0	4185.0
3478	7666	4775	85	28	0.048098	0.51500000272478375	20381	7814	4880	85	1	20397	934.7898159479488	31278.0	19706.0	4185.0
3479	7753	5075	78	871	0.044957	0.357842	20279	7784	4923	78	6	20109	330.0484812872194	31278.0	20224.0	3330.0
3480	7658	4835	79	257	0.0870635	0.491401	20280	7791	4933	79	3	20397	973.7412387282362	31278.0	19706.0	4185.0
3481	7636	4817	76	45	0.118167	0.48688888549804688	20277	7784	4928	76	1	20178	1208.114646877522	31598.0	19188.0	2835.0
3482	7656	4800	75	178	0.0907088	0.528764	20276	7782	4917	75	2	20764	1112.0651959305264	31214.0	18542.0	2700.0
3483	7643	4815	75	45	0.0918985	0.57911109924316406	20276	7782	4917	75	1	20178	1161.6626016189039	31598.0	19188.0	2835.0
3484	7976	4972	71	804	0.021292	0.26393036344158116	20154	7845	4923	71	1	20250	98.06630410084801	31990.0	19902.0	3240.0
3485	7814	5003	71	44	0.0367936	0.46090910651467065	20154	7845	4923	71	1	20109	252.29546171106605	31278.0	20224.0	3330.0
3486	7979	5021	71	68	0.0475295	0.3926470700432273	20154	7845	4923	71	1	20250	201.55644370746373	31990.0	19902.0	3240.0
3488	9910	5152	114	1089	0.0265551	0.242571	31818	9957	5165	114	2	31798	80.75270893288967	39660.0	20544.0	5085.0
3487	9931	5066	115	200	0.0600672	0.3156001281738281	31820	10015	5201	115	1	31798	300.9916942375653	39660.0	20544.0	5085.0
3489	9913	5152	114	2109	0.00221417	0.277501	31818	9957	5165	114	5	31798	78.64477096412705	39660.0	20544.0	5085.0
3490	9895	5039	115	21	0.150936	0.30000000908261248	31769	9809	5188	115	1	31798	406.2560768776265	39660.0	20544.0	5085.0
3491	9916	5058	116	1268	0.0909999	0.281546	31768	9792	5188	116	3	31798	339.9779404608481	39660.0	20544.0	5085.0
3492	9706	5141	117	1688	0.0211298	0.351197	31767	9759	5177	117	5	31831	493.939267521828	38494.0	20638.0	5625.0
3493	9488	5196	115	57	0.0817363	0.50175435919510691	31720	9636	5179	115	1	31730	463.9450398484717	37996.0	21006.0	4770.0
3494	9683	5136	113	24	0.0873209	0.44333334763844812	25368	9588	5190	113	1	31831	597.5617122942199	38494.0	20638.0	5625.0
3495	9385	5184	112	43	0.0935295	0.43209302148153617	25367	9509	5232	112	1	31730	594.7570932742207	37996.0	21006.0	4770.0
3496	8436	5085	75	56	0.0136501	0.50214287212916786	34379	8465	5080	75	1	20009	139.18333233544885	33638.0	20346.0	3465.0
3497	8505	4645	67	908	0.0	0.494317	34343	8463	4748	67	6	34345	461.72286059929934	33608.0	18768.0	2925.0
3498	8407	4660	66	2094	0.0222396	0.297421	34342	8465	4716	66	6	34345	137.1459077041674	33608.0	18768.0	2925.0
3499	8455	4886	67	630	0.0847741	0.344079	34343	8463	4748	67	2	20009	937.4582657377341	33638.0	20346.0	3465.0
3500	8482	4630	66	260	0.0142805	0.566154	34342	8465	4716	66	4	34345	407.3438351073942	33608.0	18768.0	2925.0
3501	8569	4859	67	211	0.152552	0.448009	34343	8463	4748	67	2	34345	948.9720754584931	33608.0	18768.0	2925.0
3502	8547	4858	67	38	0.19422	0.42052630374306121	34343	8463	4748	67	1	34345	886.2257048856121	33608.0	18768.0	2925.0
3503	8433	4855	66	153	0.0651327	0.28176485946755003	34342	8465	4716	66	1	34345	665.2104930020272	33608.0	18768.0	2925.0
3504	8462	4464	66	12	0.0685759	0.51666669050852465	34335	8488	4613	66	1	34345	944.1234029511185	33608.0	18768.0	2925.0
3505	9683	5136	113	34	0.057311	0.467941	31773	9792	5183	113	2	31831	597.5617122942199	38494.0	20638.0	5625.0
3506	9913	5151	113	2447	0.0141909	0.285071	31773	9792	5183	113	4	31798	60.530983801686226	39660.0	20544.0	5085.0
3507	9895	5039	115	21	0.150936	0.30000000908261248	31769	9809	5188	115	1	31798	406.2560768776265	39660.0	20544.0	5085.0
3508	9931	5066	115	200	0.134854	0.3156001281738281	31769	9809	5188	115	1	31798	300.9916942375653	39660.0	20544.0	5085.0
3509	9914	5151	113	1332	0.00221417	0.315961	31771	9916	5180	113	2	31798	60.13318551349163	39660.0	20544.0	5085.0
3520	9357	5772	127	843	0.110665	0.44939494104713451	34200	9386	5632	127	1	226430	556.9093283470838	37546.0	23156.0	5175.0
3510	9397	5525	127	30	0.138872	0.60133333206176753	34200	9386	5632	127	1	31648	1248.0032051240894	38174.0	21196.0	6345.0
3511	9239	5566	127	24	0.154185	0.60750003655751539	34200	9386	5632	127	1	-1	9999999.0	-1	-1	-1
3512	9522	5571	127	90	0.111187	0.46922208997938364	34200	9386	5632	127	1	31648	1260.1745910785537	38174.0	21196.0	6345.0
3513	9541	5580	126	1018	0.0283353	0.303968	34199	9399	5610	126	5	31648	1311.144919526442	38174.0	21196.0	6345.0
3514	9370	5639	127	74	0.0153062	0.52000009691393045	34200	9386	5632	127	1	226430	809.9111062332705	37546.0	23156.0	5175.0
3515	9521	5647	127	199	0.114021	0.47542694705215527	34200	9386	5632	127	1	25515	880.7383266328314	38310.0	23420.0	5535.0
3516	9383	5651	127	36	0.0104726	0.51055553224351669	34200	9386	5632	127	1	226430	772.3341245859851	37546.0	23156.0	5175.0
3517	9471	5654	127	34	0.0521187	0.51911763583912562	34200	9386	5632	127	1	226430	835.1311274285015	37546.0	23156.0	5175.0
3518	9414	5739	127	65	0.0810909	0.28615382267878609	34200	9386	5632	127	1	226430	586.2593282839941	37546.0	23156.0	5175.0
3519	9498	5745	127	75	0.100736	0.50613337198893227	34200	9386	5632	127	1	25515	571.9475500428339	38310.0	23420.0	5535.0
3521	9243	5604	119	835	0.0856148	0.340084	34042	9390	5577	119	4	226383	1358.827803660199	37950.0	21564.0	4950.0
3522	9293	5630	117	2675	0.0462453	0.310609	25375	9378	5576	117	5	226430	743.2846022890559	37546.0	23156.0	5175.0
3523	9416	5638	120	69	0.0691772	0.46869570967079932	34043	9386	5574	120	1	226430	655.2594905836924	37546.0	23156.0	5175.0
3524	9415	5661	117	4042	0.0229714	0.351588	25375	9378	5576	117	6	226430	532.202968800438	37546.0	23156.0	5175.0
3525	9533	5712	119	400	0.095286	0.358	34042	9390	5577	119	3	25534	514.9368893369361	38100.0	23354.0	5265.0
3526	9310	5651	115	1887	0.03677	0.362692	25373	9376	5540	115	5	226430	631.1418224139484	37546.0	23156.0	5175.0
3527	9459	5694	116	56	0.0769878	0.3003571374075753	25374	9376	5546	116	1	226430	480.13019067748695	37546.0	23156.0	5175.0
3528	9782	5032	123	216	0.0978341	0.41351837582058382	31829	9647	5172	123	1	31798	811.5294202923268	39660.0	20544.0	5085.0
3529	9766	5121	122	1508	0.0587976	0.313176	31828	9652	5174	122	3	31831	605.6740047253143	38494.0	20638.0	5625.0
3530	9710	5116	123	65	0.0731845	0.57123078566331131	31829	9647	5172	123	1	31831	397.607847005061	38494.0	20638.0	5625.0
3531	9727	5122	123	40	0.0746481	0.29249997138977046	31829	9647	5172	123	1	31831	449.4396511212601	38494.0	20638.0	5625.0
3532	9711	5134	120	3829	0.0247264	0.311742	31826	9655	5176	120	7	31831	428.4028477963236	38494.0	20638.0	5625.0
3533	9640	5154	123	664	0.0094969	0.417876	31829	9647	5172	123	2	31831	113.75412080447899	38494.0	20638.0	5625.0
3534	9703	5222	122	2100	0.0380855	0.462062	31828	9652	5174	122	4	31831	426.43756870144546	38494.0	20638.0	5625.0
3535	8045	4599	73	203	0.0487314	0.453596	34749	8191	4476	73	2	34672	148.4082207965583	32080.0	18296.0	3240.0
3536	9833	5739	123	78	0.028597	0.39410258562136924	25616	9686	5870	123	1	30349	665.3006839016476	39894.0	23122.0	5850.0
3537	9675	5842	122	608	0.00863757	0.383997	25615	9714	5897	122	2	25454	91.80958555619343	38620.0	23370.0	5445.0
3538	9558	5842	123	40	0.0634647	0.33450002670288081	25616	9686	5870	123	1	25515	93.74433316206373	38310.0	23420.0	5535.0
3539	9570	5858	122	646	0.0459848	0.415	25615	9714	5897	122	2	25515	55.39855593785816	38310.0	23420.0	5535.0
3540	9729	5867	123	60	0.0153526	0.399667	25616	9686	5870	123	2	25454	324.530430006186	38620.0	23370.0	5445.0
3541	9674	5878	122	2682	0.00476961	0.298013	25615	9714	5897	122	3	25454	167.22739010102381	38620.0	23370.0	5445.0
3542	9688	6008	123	10	0.10641	0.19499998092651372	25616	9686	5870	123	1	25683	555.4682709210311	38548.0	24180.0	6030.0
3543	9682	6020	121	4271	0.0535947	0.435739	25484	9764	5908	121	4	25454	718.1671114719749	38620.0	23370.0	5445.0
3544	9665	5851	120	1809	0.0437514	0.297845	25602	9772	5965	120	3	25454	69.14477565225012	38620.0	23370.0	5445.0
3545	9852	5888	121	452	0.0262191	0.450796	25484	9764	5908	121	3	30372	558.4908235593491	39734.0	23496.0	5895.0
3546	9907	5996	120	1200	0.0364321	0.256017	25602	9772	5965	120	2	29331	501.5745208839859	39424.0	24440.0	5445.0
3547	9842	5899	120	13	0.0470094	0.58384612890390253	25602	9772	5965	120	1	30372	623.683413279526	39734.0	23496.0	5895.0
3548	9827	5906	120	25	0.0470593	0.22920005798339849	25602	9772	5965	120	1	30372	665.496055585606	39734.0	23496.0	5895.0
3549	9844	6095	120	676	0.0347502	0.22084244045280144	25602	9772	5965	120	1	29331	89.04493247793498	39424.0	24440.0	5445.0
3552	9729	5867	123	60	0.0243312	0.399667	25632	9818	5912	123	2	25454	324.530430006186	38620.0	23370.0	5445.0
3554	9847	5876	123	134	0.0164168	0.44171637919411733	25632	9818	5912	123	1	30372	499.3796151226039	39734.0	23496.0	5895.0
3555	9675	5875	121	2111	0.010726	0.277954	25484	9764	5908	121	3	25454	152.64337522473747	38620.0	23370.0	5445.0
3556	9852	5888	122	415	0.012454	0.460602	25619	9825	5913	122	3	30372	522.9120384921349	39734.0	23496.0	5895.0
3557	9887	5908	123	48	0.0357161	0.48520823319753015	25632	9818	5912	123	1	30372	427.4248471953871	39734.0	23496.0	5895.0
3558	9908	5995	122	1951	0.0320321	0.294772	25619	9825	5913	122	3	29331	506.8421845111159	39424.0	24440.0	5445.0
3559	9688	6008	123	10	0.102425	0.19499998092651372	25632	9818	5912	123	1	25683	555.4682709210311	38548.0	24180.0	6030.0
3560	9685	6025	122	3575	0.0801211	0.429021	25619	9825	5913	122	3	25454	741.164624088333	38620.0	23370.0	5445.0
3553	9905	5869	123	49	0.0580662	0.46142858388472574	25632	9818	5912	123	1	30372	378.1481191279417	39734.0	23496.0	5895.0
3550	9676	5842	123	465	0.0304964	0.396	25632	9818	5912	123	2	25454	123.12595177297108	38620.0	23370.0	5445.0
3551	9884	5845	123	60	0.0398311	0.42916679382324219	25632	9818	5912	123	1	30372	426.91919610155736	39734.0	23496.0	5895.0
3561	9635	5815	121	310	0.0897921	0.3321612942603327	25484	9764	5908	121	1	25454	136.01470508735443	38620.0	23370.0	5445.0
3562	7717	4586	30	333	0.0336852	0.35861847565338778	21245	7615	4577	30	1	21024	116.12062693595828	30846.0	18414.0	1440.0
3563	7714	4446	25	363	0.0257522	0.383774	21168	7638	4494	25	2	21250	144.30523206037958	30788.0	17694.0	1215.0
3564	7724	4271	36	214	0.160115	0.38551387608608356	21288	7820	4392	36	1	35546	115.91807451816995	30962.0	17168.0	1665.0
3565	7686	4380	36	296	0.157073	0.35300651756492818	21288	7820	4392	36	1	21140	92.65527507918802	30772.0	17596.0	1665.0
3566	7834	4400	36	309	0.0163939	0.277929	21288	7820	4392	36	2	21290	108.18502669038817	31306.0	17652.0	1710.0
3567	7967	4512	36	48	0.124625	0.69354168574015307	21288	7820	4392	36	1	35680	573.9024307319146	31568.0	17856.0	2070.0
3568	7693	4255	35	200	0.0881579	0.40019973754882809	21285	7808	4380	35	1	35546	257.10698162438143	30962.0	17168.0	1665.0
3569	7897	4457	33	2401	0.0510169	0.418904	21283	7769	4408	33	5	21290	401.40378672852603	31306.0	17652.0	1710.0
3570	7764	4281	32	1544	0.0325879	0.345071	21282	7766	4417	32	5	35546	247.78418028599	30962.0	17168.0	1665.0
3571	7686	4261	33	114	0.109912	0.34149123074715593	21283	7769	4408	33	1	35546	308.70698080866265	30962.0	17168.0	1665.0
3572	7678	4343	32	707	0.0755328	0.410679	21282	7766	4417	32	3	21102	204.3355084169171	30654.0	17514.0	1305.0
3573	7629	4373	30	144	0.0293396	0.536945	21280	7749	4441	30	2	21102	146.8094002439898	30654.0	17514.0	1305.0
3574	7718	4585	30	293	0.0391802	0.405734	21280	7749	4441	30	2	21024	119.3817406473871	30846.0	18414.0	1440.0
3575	7636	4382	30	75	0.0333328	0.57506657918294268	21280	7749	4441	30	1	21102	119.6703806294607	30654.0	17514.0	1305.0
3576	8403	4662	65	1813	0.0384409	0.314925	34336	8488	4611	65	4	34345	120.06664815842908	33608.0	18768.0	2925.0
3577	8506	4644	65	579	0.0100164	0.412625	34336	8488	4611	65	3	34345	458.1702740248433	33608.0	18768.0	2925.0
3578	8461	4463	65	65	0.0685759	0.453231	34336	8488	4611	65	2	34345	945.9133152673135	33608.0	18768.0	2925.0
3579	8482	4629	66	132	0.0112332	0.550303	34335	8488	4613	66	2	34345	409.7914103540971	33608.0	18768.0	2925.0
3584	9671	5862	120	6056	0.0427201	0.286041	25505	9547	5830	120	7	25454	110.47624178980746	38620.0	23370.0	5445.0
3580	9404	5747	120	471	0.0867339	0.266539	25505	9547	5830	120	4	226430	289.394194827747	37546.0	23156.0	5175.0
3581	9635	5815	121	341	0.0558349	0.333607	25506	9543	5824	121	2	25454	136.01470508735443	38620.0	23370.0	5445.0
3582	9675	5842	122	335	0.0410747	0.34716409711695428	25507	9540	5819	122	1	25454	91.80958555619343	38620.0	23370.0	5445.0
3583	9567	5856	121	1803	0.0113881	0.375862	25506	9543	5824	121	4	25515	99.39818911831343	38310.0	23420.0	5535.0
3585	9590	5683	120	256	0.0790433	0.346523	25505	9547	5830	120	3	25534	687.5383625660462	38100.0	23354.0	5265.0
3586	9534	5711	119	554	0.0201441	0.345433	25446	9556	5827	119	4	25534	519.1300415117583	38100.0	23354.0	5265.0
3587	9515	5833	118	1607	0.00870378	0.38112	25445	9601	5827	118	4	25534	64.10148204214939	38100.0	23354.0	5265.0
3588	9430	5680	119	27	0.127214	0.62333336582890264	25446	9556	5827	119	1	226430	502.76435832306174	37546.0	23156.0	5175.0
3589	9571	5697	119	27	0.0886339	0.43259263921667024	25446	9556	5827	119	1	25534	601.92358318976	38100.0	23354.0	5265.0
3590	9521	5852	118	10	0.0436897	0.47799997329711919	25445	9601	5827	118	1	25534	72.09022125087424	38100.0	23354.0	5265.0
3591	9508	5930	117	141	0.0473951	0.446596	25439	9614	5820	117	2	25534	372.2633476451852	38100.0	23354.0	5265.0
3592	9587	5839	113	865	0.0612359	0.448983	25434	9677	5803	113	3	25534	306.44412214953644	38100.0	23354.0	5265.0
3593	9582	5870	113	77	0.0725436	0.393247	25434	9677	5803	113	2	25534	316.6385952470103	38100.0	23354.0	5265.0
3594	9573	5656	119	204	0.0622755	0.54578433317296637	25450	9638	5797	119	1	25534	760.173664368873	38100.0	23354.0	5265.0
3595	9582	5678	119	68	0.0574188	0.29220592274385337	25450	9638	5797	119	1	25534	687.2030267686545	38100.0	23354.0	5265.0
3596	9600	5686	119	53	0.0428377	0.49735850208210497	25450	9638	5797	119	1	25454	669.6088410407975	38620.0	23370.0	5445.0
3597	9571	5697	119	27	0.0508292	0.43259263921667024	25450	9638	5797	119	1	25534	601.92358318976	38100.0	23354.0	5265.0
3598	9534	5711	119	430	0.0201441	0.324697	25450	9638	5797	119	2	25534	519.1300415117583	38100.0	23354.0	5265.0
3599	9668	5853	119	1998	0.00582443	0.261832	25450	9638	5797	119	2	25454	112.10709165793214	38620.0	23370.0	5445.0
3600	9516	5833	118	1116	0.00870378	0.379256	25445	9601	5827	118	2	25534	61.68468205316454	38100.0	23354.0	5265.0
3601	9580	5863	119	35	0.0508407	0.3771429334368025	25450	9638	5797	119	1	25515	183.09560344257315	38310.0	23420.0	5535.0
3602	9521	5852	118	10	0.0436897	0.47799997329711919	25445	9601	5827	118	1	25534	72.09022125087424	38100.0	23354.0	5265.0
3603	9506	5930	118	53	0.0473951	0.35283020307432933	25445	9601	5827	118	1	25534	376.5063080480857	38100.0	23354.0	5265.0
3604	9474	5242	108	26	0.0531095	0.29730767470139718	31728	9508	5246	108	1	31730	139.79985693841036	37996.0	21006.0	4770.0
3605	9361	5274	109	326	0.0842827	0.283251	31727	9506	5238	109	3	31730	575.3511970961736	37996.0	21006.0	4770.0
3606	9477	5384	108	713	0.0668378	0.351781	31728	9508	5246	108	3	226383	103.18914671611545	37950.0	21564.0	4950.0
3607	9549	5389	109	386	0.0436176	0.433368	31727	9506	5238	109	3	226383	250.2099118740103	37950.0	21564.0	4950.0
3608	9385	5184	112	43	0.0935295	0.43209302148153617	25367	9509	5232	112	1	31730	594.7570932742207	37996.0	21006.0	4770.0
3609	7724	4271	36	214	0.104628	0.38551387608608356	21138	7716	4379	36	1	35546	115.91807451816995	30962.0	17168.0	1665.0
3610	7686	4380	36	286	0.00677894	0.33772699316064791	21138	7716	4379	36	1	21140	92.65527507918802	30772.0	17596.0	1665.0
3611	7834	4400	36	309	0.118996	0.277929	21138	7716	4379	36	2	21290	108.18502669038817	31306.0	17652.0	1710.0
3612	7693	4255	35	200	0.0528228	0.40019973754882809	21137	7712	4377	35	1	35546	257.10698162438143	30962.0	17168.0	1665.0
3613	7764	4280	33	1186	0.0757934	0.343364	21129	7682	4396	33	3	35546	208.66240677227893	30962.0	17168.0	1665.0
3614	7686	4257	33	242	0.0662463	0.43520664183561464	21129	7682	4396	33	1	35546	315.4742461755	30962.0	17168.0	1665.0
3615	7679	4345	32	416	0.0210979	0.411202	21092	7675	4418	32	3	21102	200.06249023742558	30654.0	17514.0	1305.0
3616	7722	4582	34	739	0.0094748	0.27184	21089	7673	4508	34	3	21024	131.37731919931994	30846.0	18414.0	1440.0
3617	7763	4281	32	794	0.0738466	0.270088	21092	7675	4418	32	2	35546	246.29453911932356	30962.0	17168.0	1665.0
3618	7679	4342	32	674	0.0181313	0.416736	21092	7675	4418	32	2	21102	208.290662296705	30654.0	17514.0	1305.0
3619	7628	4373	31	37	0.0431438	0.47000008660393788	21093	7668	4427	31	1	21102	169.55235179731363	30654.0	17514.0	1305.0
3620	7723	4576	31	16	0.197445	0.55187499523162842	21093	7668	4427	31	1	21024	127.4401820463232	30846.0	18414.0	1440.0
3624	9420	5787	114	43	0.0197875	0.48372091248978011	226428	9416	5766	114	1	226430	141.58036587041298	37546.0	23156.0	5175.0
3621	9310	5649	114	832	0.0277494	0.36476	226428	9416	5766	114	2	226430	639.7351014287085	37546.0	23156.0	5175.0
3622	9453	5703	111	2405	0.00252277	0.304906	226381	9459	5741	111	8	226430	470.6293658496036	37546.0	23156.0	5175.0
3623	9400	5776	113	1665	0.00552102	0.372631	226427	9425	5760	113	6	226430	117.13240371477058	37546.0	23156.0	5175.0
3625	9598	5850	110	982	0.0304363	0.415967	226380	9472	5734	110	6	25534	431.97800869951703	38100.0	23354.0	5265.0
3626	9616	5608	110	268	0.0287382	0.32791	226380	9472	5734	110	3	226383	1008.7715301295929	37950.0	21564.0	4950.0
3627	9479	5788	108	731	0.0413595	0.416649	226378	9508	5718	108	3	226430	485.9434123434538	37546.0	23156.0	5175.0
3628	9192	5510	88	55	0.0367633	0.3243635697798295	25266	9300	5651	88	1	25231	855.991238272916	37482.0	22510.0	4005.0
3629	9191	5524	88	16	0.0446995	0.32437503337860107	25266	9300	5651	88	1	25231	830.0271079910583	37482.0	22510.0	4005.0
3630	9349	5653	90	3918	0.00253918	0.284216	25215	9317	5641	90	6	25231	140.80127840328723	37482.0	22510.0	4005.0
3631	9325	5678	90	2782	0.00225142	0.278634	25215	9317	5641	90	8	25268	138.61096637712328	37348.0	22834.0	4005.0
3632	9335	5634	94	251	0.0280964	0.485578	25187	9312	5530	94	3	25231	267.329384841996	37482.0	22510.0	4005.0
3633	9240	5554	97	115	0.0764609	0.24208699101987097	25178	9297	5500	97	1	25231	698.9420576843262	37482.0	22510.0	4005.0
3634	9486	5785	106	1064	0.0255419	0.346147	25390	9566	5777	106	3	25534	561.388457309197	38100.0	23354.0	5265.0
3635	9523	5783	105	37	0.0326985	0.4416216257456187	25391	9568	5792	105	1	25534	583.9075269252829	38100.0	23354.0	5265.0
3636	9606	5858	107	95	0.0286521	0.290421	25297	9550	5713	107	2	25534	559.9642845753647	38100.0	23354.0	5265.0
3637	9453	5712	107	208	0.0114571	0.2631729566133939	25297	9550	5713	107	1	226430	543.3415132308593	37546.0	23156.0	5175.0
3638	6630	5449	5	664	0.0134561	0.293404	19216	6684	5485	5	2	19191	120.65239326262865	26436.0	21722.0	180.0
3639	6675	5462	5	67	0.00685584	0.38208952946449393	19216	6684	5485	5	1	19191	295.96790366524544	26436.0	21722.0	180.0
3640	6560	5459	2	769	0.0358645	0.398739	19159	6678	5472	2	5	19191	243.9508147147699	26436.0	21722.0	180.0
3641	6566	5462	3	451	0.0302095	0.424923	19156	6616	5481	3	3	19191	217.91053209975877	26436.0	21722.0	180.0
3642	6630	5449	5	1120	0.00947222	0.287098	19154	6611	5483	5	4	19191	120.65239326262865	26436.0	21722.0	180.0
3643	6689	5463	9	2461	0.00445644	0.342726	19132	6629	5480	9	10	19117	166.38509548634457	26828.0	21732.0	495.0
3644	6557	5482	13	1574	0.0117382	0.355013	19086	6644	5466	13	6	19091	158.3161394173064	26218.0	22086.0	585.0
3645	6489	5436	19	2397	0.0384051	0.323329	19080	6580	5433	19	7	19091	508.4368200671545	26218.0	22086.0	585.0
3646	6460	5410	18	185	0.0747335	0.302486	19081	6580	5436	18	3	19091	626.4383449310874	26218.0	22086.0	585.0
3647	6718	5290	21	645	0.133209	0.455907	19078	6574	5433	21	5	19117	729.1227605828801	26828.0	21732.0	495.0
3648	6509	5543	20	10	0.0609033	0.51700005531311033	19079	6577	5433	20	1	19091	373.82482528585496	26218.0	22086.0	585.0
3649	6573	5267	23	439	0.0496275	0.253189	19056	6575	5412	23	3	19057	864.2453355384685	26370.0	21924.0	1125.0
3650	6620	5485	27	17	0.031525	0.20647054560044231	19052	6593	5404	27	1	19057	143.024473430249	26370.0	21924.0	1125.0
3651	6619	5483	29	26	0.0453384	0.26230768057016229	19050	6583	5406	29	1	19057	209.04544960366871	26370.0	21924.0	1125.0
3652	6647	5276	32	605	0.0682903	0.45448	19047	6577	5393	32	4	19057	905.0685056944585	26370.0	21924.0	1125.0
3653	6679	5328	33	731	0.0536172	0.35528	19046	6579	5389	33	4	19057	789.848086659707	26370.0	21924.0	1125.0
3654	6599	5334	41	10	0.175683	0.27199997901916506	19038	6498	5458	41	1	19057	929.9569882526825	26370.0	21924.0	1125.0
3655	6565	5435	44	209	0.094608	0.45201	19035	6485	5492	44	3	19243	805.3924509206677	26506.0	21686.0	2745.0
3656	6595	5479	49	30	0.138339	0.41033331553141272	19030	6448	5532	49	1	19243	600.3132515612161	26506.0	21686.0	2745.0
3657	6481	5715	57	1983	0.0291434	0.321664	19016	6382	5833	57	7	-1	9999999.0	-1	-1	-1
3658	6539	5814	60	46	0.27949	0.46369577490765113	19013	6391	5900	60	1	-1	9999999.0	-1	-1	-1
3659	6455	5929	64	1521	0.0352778	0.369757	19009	6398	5969	64	5	-1	9999999.0	-1	-1	-1
3660	6426	6201	64	21	0.0436136	0.33333328792027062	18999	6428	6161	64	1	38565	1269.7543069428825	25944.0	25880.0	2250.0
3661	6539	6259	61	139	0.0897257	0.50777	18996	6392	6181	61	2	38565	1001.1518366361818	25944.0	25880.0	2250.0
3662	6354	6119	60	251	0.0711858	0.388207	18995	6376	6181	60	3	-1	9999999.0	-1	-1	-1
3663	6233	6191	59	1579	0.0561328	0.275085	18994	6372	6186	59	5	38565	1560.0080127999342	25944.0	25880.0	2250.0
3664	6236	6104	58	267	0.0658725	0.449064	18993	6368	6192	58	6	-1	9999999.0	-1	-1	-1
3665	6443	6249	57	1320	0.0519251	0.405462	18992	6354	6190	57	4	38565	954.0780890472226	25944.0	25880.0	2250.0
3666	6257	6296	53	343	0.0936378	0.458076	18988	6341	6193	53	3	38565	1158.3164507162971	25944.0	25880.0	2250.0
3667	6274	6261	52	997	0.0333109	0.401836	18870	6344	6195	52	3	38565	1194.1942890501527	25944.0	25880.0	2250.0
3668	6236	6039	46	230	0.0251053	0.328348	18864	6343	6186	46	3	-1	9999999.0	-1	-1	-1
3669	6550	5454	1	308	0.053522	0.320325	19211	6691	5481	1	3	19191	287.6751640305433	26436.0	21722.0	180.0
3670	6568	5463	2	107	0.0559424	0.53233651134455318	19159	6678	5472	2	1	19191	227.806935803105	26436.0	21722.0	180.0
3671	6548	5453	0	233	0.0485492	0.25824	19161	6642	5453	0	2	19191	316.28468189275304	26436.0	21722.0	180.0
3673	8006	5178	93	406	0.00502662	0.38916271190925189	38296	8034	5212	93	1	38297	128.03515142334936	32076.0	20604.0	4230.0
3674	7999	5269	92	268	0.0147521	0.440187	38295	8030	5208	92	3	22678	186.01075237738274	32142.0	21004.0	4050.0
3672	8063	5084	92	589	0.0394045	0.280679	38295	8030	5208	92	3	38297	333.01651610693426	32076.0	20604.0	4230.0
3675	8058	5219	91	515	0.0160996	0.351068	38294	8025	5204	91	3	22678	162.8158468945821	32142.0	21004.0	4050.0
3676	8053	5093	89	1569	0.0351222	0.380223	38292	8028	5182	89	6	38297	350.6351379996021	32076.0	20604.0	4230.0
3677	8031	5235	88	5702	0.01924	0.307013	38291	8036	5185	88	7	22678	111.89280584559492	32142.0	21004.0	4050.0
3678	8172	5253	88	39	0.0926801	0.29384608146471858	38291	8036	5185	88	1	22678	553.4256951027843	32142.0	21004.0	4050.0
3681	7871	5241	85	18	0.0809009	0.60055557886759448	38288	8019	5160	85	1	20613	696.4660795760265	31132.0	20520.0	4230.0
3680	8162	5229	85	148	0.0486638	0.360946	38288	8019	5160	85	2	22678	560.7182893396648	32142.0	21004.0	4050.0
3679	8168	5106	85	13	0.0563845	0.26923084259033203	38288	8019	5160	85	1	19943	715.4355316868181	33194.0	20832.0	3555.0
3682	7977	4971	71	3306	0.0017282	0.276083	20225	7940	4935	71	8	20250	95.25229656024048	31990.0	19902.0	3240.0
3683	7814	5003	71	44	0.045153	0.46090910651467065	20225	7940	4935	71	1	20109	252.29546171106605	31278.0	20224.0	3330.0
3684	7984	5017	70	811	0.0387422	0.365487	20224	7938	4911	70	4	20250	196.39755599294	31990.0	19902.0	3240.0
