synapse_id	x_px	y_px	z_px	size_px	distance	detection_uncertainty	node_id	node_x_px	node_y_px	node_z_px
2983	7005	6237	312	424	0.00846873	0.42662724908792748	151006	6989	6206	312
2984	6861	6251	312	107	0.0520834	0.3696261254426475	151006	6989	6206	312
2986	7095	6340	312	405	0.0219495	0.37595075442467207	151006	6989	6206	312
2987	7019	6269	312	17	0.0425749	0.66941177143770103	151006	6989	6206	312
2988	7133	6286	312	143	0.0195806	0.43503479857544802	151006	6989	6206	312
2986	7096	6349	311	237	0.059031	0.341139395025712	151005	7002	6210	311
2988	7145	6294	311	161	0.104752	0.38993797539183817	151005	7002	6210	311
2982	7099	6154	311	192	0.0887203	0.33864593505859375	151005	7002	6210	311
2983	7003	6244	311	213	0.0305389	0.32183057041795038	151005	7002	6210	311
2986	7096	6349	310	210	0.0474273	0.32947634742373511	151004	7035	6208	310
2986	7096	6350	309	166	0.037329	0.43734943435852791	150977	7059	6221	309
2989	7198	6328	309	270	0.085282	0.40559262876157409	150977	7059	6221	309
2989	7198	6328	308	220	0.0714648	0.39186366688121443	150976	7084	6257	308
2990	7215	6344	308	35	0.106794	0.4168570927211217	150976	7084	6257	308
2991	7226	6355	308	39	0.111244	0.49282054412059295	150976	7084	6257	308
2992	7101	6337	307	18	0.0416825	0.26111115349663627	150975	7085	6271	307
2989	7200	6328	307	168	0.0804328	0.32494040897914345	150975	7085	6271	307
2991	7221	6353	307	187	0.077346	0.38513395748036428	150975	7085	6271	307
2989	7200	6326	306	141	0.058808	0.34283658291431185	150934	7086	6285	306
2991	7226	6357	306	205	0.0960097	0.40887830780773626	150934	7086	6285	306
2989	7200	6325	305	30	0.0390146	0.48333333333333328	150933	7098	6298	305
2991	7226	6355	305	139	0.0351375	0.38050359273128376	150933	7098	6298	305
2993	7141	6329	302	57	0.0179557	0.3768420303077028	150930	7172	6336	302
2994	7132	6343	302	36	0.0395223	0.46138885286119247	150930	7172	6336	302
2993	7141	6329	302	57	0.0261097	0.3768420303077028	150927	7231	6366	302
2994	7132	6343	302	36	0.0493251	0.46138885286119247	150927	7231	6366	302
2995	7340	6301	302	61	0.0618735	0.56180325492483663	150927	7231	6366	302
2993	7146	6329	301	93	0.0244624	0.52311825495894237	150926	7249	6366	301
2994	7134	6343	301	87	0.0261586	0.53425282445447198	150926	7249	6366	301
2995	7338	6301	301	55	0.0316321	0.56236360723322087	150926	7249	6366	301
2995	7333	6300	300	36	0.0456332	0.43527772691514754	150925	7320	6377	300
2996	7287	6282	297	17	0.0966106	0.5435293983010685	150922	7399	6397	297
2996	7287	6281	296	136	0.0648875	0.30764691969927616	150921	7412	6414	296
2997	7391	6443	296	58	0.0250789	0.42396558564284748	150921	7412	6414	296
2996	7283	6280	295	258	0.136826	0.45151147177053053	150920	7416	6419	295
2997	7394	6441	295	100	0.0765034	0.43119995117187504	150920	7416	6419	295
2996	7285	6280	294	172	0.058663	0.31441830479821498	150919	7429	6408	294
2997	7394	6441	294	62	0.0209514	0.35806465148925781	150919	7429	6408	294
2998	7540	6388	287	30	0.0672335	0.19866663614908853	150912	7463	6415	287
2998	7540	6386	286	57	0.0880204	0.27298248023317573	150911	7458	6410	286
2998	7540	6386	285	121	0.115829	0.26743802157315344	150910	7453	6406	285
2998	7541	6387	284	206	0.0966757	0.32014561625360283	150909	7448	6401	284
2998	7543	6389	283	292	0.0790375	0.30650684931506844	150908	7440	6401	283
2999	7587	6296	283	63	0.118968	0.43682528298998635	150908	7440	6401	283
3000	7545	6261	282	11	0.163372	0.28636364503340284	150907	7432	6401	282
2998	7543	6387	282	318	0.0849559	0.26478005655156744	150907	7432	6401	282
2999	7581	6301	282	12	0.118256	0.21333328882853186	150907	7432	6401	282
3000	7542	6262	281	59	0.090048	0.49135592832403663	150906	7433	6394	281
2998	7544	6385	281	270	0.0642042	0.36340744583695028	150906	7433	6394	281
3001	7574	6501	281	11	0.110626	0.41363633762706409	150906	7433	6394	281
3002	7277	6314	278	10	0.0712045	0.42899999618530271	150900	7425	6372	278
3003	7481	6486	153	98	0.110136	0.54173469543457031	143268	7462	6397	153
3004	7498	6483	153	18	0.123484	0.42555554707845056	143268	7462	6397	153
3005	7493	6494	153	25	0.125294	0.53400001525878904	143268	7462	6397	153
3006	7485	6512	153	11	0.153222	0.44909095764160156	143268	7462	6397	153
3003	7483	6484	154	107	0.0548476	0.51448597417813602	143267	7479	6398	154
3006	7495	6498	154	301	0.0565645	0.46840518178337831	143267	7479	6398	154
3007	7620	6262	154	115	0.110696	0.43599986200747287	143267	7479	6398	154
3008	7520	6329	155	146	0.0719138	0.44650676152477531	143228	7508	6417	155
3010	7589	6406	155	22	0.039532	0.36272720857100049	143228	7508	6417	155
3009	7568	6399	155	121	0.0310007	0.42636360609826962	143228	7508	6417	155
3006	7500	6494	155	508	0.0170969	0.37208659254659815	143228	7508	6417	155
3007	7615	6270	155	66	0.0603587	0.41454563718853576	143228	7508	6417	155
3008	7519	6327	156	400	0.0547218	0.2928746032714844	143227	7519	6433	156
3011	7586	6297	156	133	0.0449656	0.54924817192823361	143227	7519	6433	156
3012	7385	6304	156	30	0.0987358	0.46399993896484371	143227	7519	6433	156
3009	7567	6400	156	127	0.0369569	0.47259833869032974	143227	7519	6433	156
3006	7502	6490	156	607	0.0188436	0.37673774229046542	143227	7519	6433	156
3008	7519	6327	157	473	0.0301044	0.32818197044711284	143226	7518	6447	157
3011	7582	6299	157	52	0.0353003	0.50807696122389578	143226	7518	6447	157
3012	7384	6299	157	60	0.102608	0.54550008773803715	143226	7518	6447	157
3009	7572	6397	157	184	0.0210117	0.46467387157937756	143226	7518	6447	157
3006	7503	6492	157	470	0.00952828	0.33019168934923537	143226	7518	6447	157
3008	7514	6329	158	326	0.0765648	0.25527621778242426	143225	7517	6451	158
3006	7502	6502	158	208	0.0175054	0.30927870823786807	143225	7517	6451	158
3008	7514	6328	159	252	0.0646935	0.29392866104368176	143224	7516	6455	159
3013	7451	6396	159	84	0.084152	0.49928574335007436	143224	7516	6455	159
3014	7425	6421	159	198	0.0832401	0.42287884336529358	143224	7516	6455	159
3008	7517	6327	160	74	0.10303	0.42810806068214213	143223	7527	6473	160
3013	7449	6396	160	296	0.0921765	0.32760135547534841	143223	7527	6473	160
3014	7425	6419	160	354	0.0924072	0.39406749488270221	143223	7527	6473	160
3014	7436	6405	161	1160	0.0476456	0.22019042968750002	143222	7539	6492	161
3015	7597	6624	161	11	0.10787	0.36909090388904919	143222	7539	6492	161
3016	7570	6378	162	58	0.0549893	0.48034490388015216	143221	7547	6506	162
3014	7435	6407	162	1223	0.0351081	0.26382658389973423	143221	7547	6506	162
3016	7571	6379	163	22	0.0502741	0.5236363410949707	143220	7555	6520	163
3014	7435	6408	163	1012	0.0381599	0.20982210061295703	143220	7555	6520	163
3014	7437	6407	164	717	0.0659542	0.22534086049184976	143219	7559	6519	164
3017	7415	6459	165	50	0.104864	0.47560009002685544	143218	7562	6518	165
3018	7465	6627	165	188	0.0906891	0.34239355046698383	143218	7562	6518	165
3014	7440	6401	165	527	0.0997398	0.22500882519716559	143218	7562	6518	165
3018	7458	6627	166	478	0.109276	0.35893345278177302	143217	7566	6516	166
3019	7494	6558	166	176	0.0627777	0.36590888283469458	143217	7566	6516	166
3014	7440	6400	166	430	0.105657	0.28344165890715844	143217	7566	6516	166
3018	7455	6624	167	614	0.112369	0.3226707533050438	143216	7571	6514	167
3019	7493	6557	167	372	0.140585	0.26776885986328125	143216	7571	6514	167
3014	7440	6400	167	370	0.180836	0.34675680624472127	143216	7571	6514	167
3014	7445	6387	168	103	0.0902339	0.37291258284189166	143215	7584	6518	168
3018	7456	6617	168	906	0.0812902	0.28179850799358441	143215	7584	6518	168
3019	7490	6562	168	721	0.0394288	0.24076218942332694	143215	7584	6518	168
3020	7720	6380	168	300	0.0664744	0.28486648559570316	143215	7584	6518	168
3021	7598	6391	168	375	0.0902568	0.44504012044270835	143215	7584	6518	168
3018	7461	6619	169	416	0.0211471	0.29048054034893334	143214	7598	6522	169
3019	7493	6558	169	342	0.0533189	0.39853802061917487	143214	7598	6522	169
3020	7726	6379	169	728	0.0401363	0.24576887193616925	143214	7598	6522	169
3021	7609	6388	169	458	0.0453967	0.53325303256771972	143214	7598	6522	169
3018	7464	6606	170	311	0.0276119	0.33610946802464325	143213	7610	6522	170
3019	7488	6567	170	883	0.0282793	0.3315629451488179	143213	7610	6522	170
3020	7726	6379	170	703	0.0336767	0.21684158781005514	143213	7610	6522	170
3021	7597	6391	170	478	0.0524097	0.37995814878072698	143213	7610	6522	170
3019	7478	6571	171	169	0.0528321	0.38928990110137762	143183	7622	6522	171
3020	7725	6379	171	652	0.0188731	0.19213118289877296	143183	7622	6522	171
3021	7592	6394	171	139	0.0307477	0.48410067112325761	143183	7622	6522	171
3022	7704	6446	171	48	0.031747	0.44041657447814941	143183	7622	6522	171
3023	10283	6204	348	44	0.0956868	0.43886366757479578	153184	10298	6352	348
3024	10334	6293	348	519	0.0825891	0.31791901634378006	153184	10298	6352	348
3025	10151	6373	348	86	0.192097	0.63104653912921282	153184	10298	6352	348
3026	10326	6410	348	1181	0.0400008	0.24999188609692524	153184	10298	6352	348
3027	10399	6476	348	20	0.0875611	0.300999927520752	153184	10298	6352	348
3025	10149	6377	347	10	0.151233	0.69899997711181638	153183	10299	6359	347
3026	10327	6410	347	230	0.0831754	0.36969571320906924	153183	10299	6359	347
3028	10212	6441	347	117	0.105055	0.40811965811965811	153183	10299	6359	347
3024	10333	6301	347	288	0.0637809	0.41468758053249788	153183	10299	6359	347
3024	10332	6304	346	112	0.0972049	0.43008916718619206	153182	10295	6361	346
3028	10209	6441	346	307	0.142019	0.32690558915029522	153182	10295	6361	346
3028	10211	6438	345	453	0.115439	0.32869728879949645	153181	10291	6363	345
3029	10209	6246	345	23	0.100395	0.34347828574802564	153181	10291	6363	345
3030	10187	6381	345	13	0.113917	0.45384616118211007	153181	10291	6363	345
3031	10149	6387	345	10	0.134257	0.47000002861022949	153181	10291	6363	345
3028	10211	6436	344	482	0.0734004	0.3440660025568919	153180	10289	6355	344
3029	10203	6246	344	190	0.0593747	0.29826290732935856	153180	10289	6355	344
3032	10251	6207	343	71	0.0676665	0.29957731005171651	153178	10287	6348	343
3028	10210	6433	343	366	0.107092	0.3271040369252689	153178	10287	6348	343
3029	10203	6246	343	209	0.0549655	0.25856441516054873	153178	10287	6348	343
3033	10165	6461	342	214	0.123278	0.51939249484338501	153177	10284	6340	342
3028	10212	6429	342	262	0.098288	0.25736650073801293	153177	10284	6340	342
3029	10203	6246	342	239	0.0317126	0.24225913331099636	153177	10284	6340	342
3032	10243	6209	342	317	0.0352007	0.35593041260535785	153177	10284	6340	342
3033	10169	6460	341	483	0.159583	0.3743269705130694	153176	10280	6332	341
3034	10427	6298	341	66	0.0723754	0.48742421468098962	153176	10280	6332	341
3032	10223	6224	341	1163	0.069384	0.34210624924427668	153176	10280	6332	341
3028	10213	6428	341	201	0.165226	0.33184085675139929	153176	10280	6332	341
3033	10174	6463	340	797	0.115112	0.23232094107787016	153175	10266	6326	340
3032	10221	6227	340	1544	0.0514381	0.24354316039406576	153175	10266	6326	340
3028	10213	6432	340	217	0.100059	0.35248822330879181	153175	10266	6326	340
3033	10170	6461	339	913	0.0942907	0.25010983654076535	153174	10252	6320	339
3035	10105	6227	339	55	0.0791841	0.37072712291370735	153174	10252	6320	339
3036	10165	6312	339	12	0.0401635	0.36500004927317298	153174	10252	6320	339
3032	10220	6229	339	1838	0.0170855	0.28879325459908867	153174	10252	6320	339
3032	10220	6230	338	1597	0.0172587	0.23070868657541488	153173	10239	6308	338
3033	10165	6455	338	274	0.135523	0.23656931410740767	153173	10239	6308	338
3035	10107	6226	338	121	0.0423657	0.29735527353838453	153173	10239	6308	338
3036	10165	6311	338	13	0.0664267	0.35230768643892729	153173	10239	6308	338
3037	10198	6338	338	31	0.0540297	0.46354829111406881	153173	10239	6308	338
3032	10220	6232	337	866	0.0247641	0.2780480505963121	153172	10227	6297	337
3035	10113	6229	337	430	0.0983415	0.37692984647529071	153172	10227	6297	337
3037	10194	6336	337	239	0.104505	0.43719673954792104	153172	10227	6297	337
3038	10302	6268	337	119	0.0707065	0.42218485599806332	153172	10227	6297	337
3032	10226	6223	336	128	0.0221848	0.32695305347442627	153122	10217	6279	336
3035	10115	6229	336	586	0.0533052	0.38619432677181098	153122	10217	6279	336
3037	10195	6336	336	362	0.0600969	0.27287300910738954	153122	10217	6279	336
3038	10299	6268	336	331	0.0319724	0.28120823425108576	153122	10217	6279	336
3039	10163	6197	336	100	0.0697706	0.42259994506835941	153122	10217	6279	336
3040	10063	6128	335	18	0.0687166	0.25777779685126412	153121	10201	6263	335
3042	10096	6204	335	12	0.0687231	0.52750003337860107	153121	10201	6263	335
3041	10146	6201	335	22	0.0422078	0.4327272935347124	153121	10201	6263	335
3035	10121	6230	335	309	0.0343867	0.45857614066608521	153121	10201	6263	335
3037	10195	6335	335	440	0.0279671	0.28056834827769883	153121	10201	6263	335
3038	10292	6267	335	624	0.018477	0.2938299912672776	153121	10201	6263	335
3039	10162	6195	335	245	0.0382505	0.38808176468829725	153121	10201	6263	335
3043	10089	6373	334	128	0.0540948	0.402812659740448	153120	10185	6248	334
3035	10129	6234	334	13	0.0410161	0.2838461215679462	153120	10185	6248	334
3037	10197	6336	334	379	0.0321702	0.29395787382503302	153120	10185	6248	334
3038	10290	6267	334	754	0.0212723	0.27742656029820123	153120	10185	6248	334
3039	10162	6193	334	194	0.0245904	0.36365980954514332	153120	10185	6248	334
3043	10088	6371	333	260	0.0986567	0.39538445105919473	153119	10175	6247	333
3037	10203	6339	333	212	0.060835	0.29117915315448117	153119	10175	6247	333
3038	10286	6267	333	434	0.111997	0.40541477467057896	153119	10175	6247	333
3039	10163	6188	333	107	0.0088631	0.36962633935090539	153119	10175	6247	333
3044	10010	6192	332	42	0.108859	0.41642856597900391	153116	10143	6207	332
3045	10075	6356	332	14	0.109989	0.38357142039707726	153116	10143	6207	332
3038	10283	6269	332	252	0.110343	0.4060711936345176	153116	10143	6207	332
3037	10205	6341	332	113	0.0767522	0.32814160912437773	153116	10143	6207	332
3044	10004	6193	331	75	0.0967023	0.34893335978190099	153115	10151	6203	331
3038	10281	6268	331	112	0.164992	0.42294638497488835	153115	10151	6203	331
3046	10084	6352	331	17	0.0934383	0.14294125052059403	153115	10151	6203	331
3047	10264	6222	327	24	0.150176	0.29124999046325684	153111	10160	6164	327
3048	10295	6193	326	23	0.144558	0.34347824428392493	153106	10152	6143	326
3049	10147	6308	324	80	0.159112	0.44237499237060551	153104	10136	6162	324
3049	10146	6306	323	45	0.183991	0.35466677347819009	153103	10132	6169	323
3050	10008	6291	323	35	0.160959	0.3054286411830357	153103	10132	6169	323
3049	10146	6305	322	69	0.192052	0.36855072906051856	153102	10128	6169	322
3050	10006	6291	322	152	0.157295	0.29217102653101867	153102	10128	6169	322
3050	10002	6290	321	292	0.128369	0.32167816162109375	153101	10124	6170	321
3051	10095	6171	321	177	0.0746957	0.40672332418840484	153101	10124	6170	321
3052	10101	6191	321	25	0.086404	0.61799995422363274	153101	10124	6170	321
3050	9998	6290	320	483	0.0875417	0.28300131724734734	153068	10122	6176	320
3052	10099	6176	320	414	0.0118488	0.4464010340004152	153068	10122	6176	320
3050	9996	6289	319	568	0.0753098	0.32718336078482613	153067	10119	6175	319
3052	10101	6176	319	390	0.00501814	0.48058968568459537	153067	10119	6175	319
3050	9997	6291	318	479	0.054751	0.35949917277612864	153066	10118	6169	318
3052	10104	6178	318	144	0.00580821	0.41340271631876624	153066	10118	6169	318
3050	10002	6295	317	313	0.0674602	0.32469674497366718	153065	10116	6164	317
3052	10106	6183	317	51	0.0130122	0.44156863642673871	153065	10116	6164	317
3050	10009	6298	316	181	0.117878	0.38116016704074585	153064	10120	6162	316
3050	10014	6301	315	14	0.119713	0.40642854145595009	153063	10124	6160	315
3053	10219	6173	313	175	0.132036	0.40199999128069197	153061	10137	6158	313
3053	10218	6177	312	277	0.0906912	0.44361007084484994	153060	10137	6153	312
3053	10219	6175	311	179	0.194641	0.31966498177810754	153059	10138	6148	311
3054	10255	6005	311	105	0.297487	0.42866657802036834	153059	10138	6148	311
3053	10221	6181	310	112	0.123687	0.42999996457781109	153058	10150	6158	310
3054	10262	6012	310	116	0.0711849	0.32784488283354662	153058	10150	6158	310
3055	10130	6167	310	12	0.0179868	0.58916668097178149	153058	10150	6158	310
3056	10029	6020	309	262	0.107941	0.48706089631291749	153057	10140	6157	309
3054	10264	6012	309	194	0.146804	0.35036063440067255	153057	10140	6157	309
3056	10029	6021	308	556	0.0917004	0.39642103455907152	153056	10143	6155	308
3054	10263	6011	308	226	0.303849	0.28730064999740734	153056	10143	6155	308
3056	10034	6021	307	773	0.071823	0.41492848069362465	153055	10145	6153	307
3054	10263	6005	307	48	0.161274	0.47874999046325684	153055	10145	6153	307
3056	10042	6021	306	724	0.165687	0.38283108874579164	153054	10142	6156	306
3056	10046	6022	305	475	0.0607915	0.42698974609374996	153053	10138	6159	305
3058	10241	6251	305	59	0.154838	0.57983039597333486	153053	10138	6159	305
3057	10257	6233	305	154	0.156173	0.3413634857574066	153053	10138	6159	305
3056	10045	6024	304	319	0.153739	0.38012532679638522	153052	10135	6163	304
3058	10250	6247	304	524	0.158393	0.36631652599072639	153052	10135	6163	304
3056	10042	6028	303	162	0.117197	0.32191358966591921	153051	10135	6172	303
3058	10252	6247	303	722	0.148643	0.37235456556494551	153051	10135	6172	303
3058	10256	6250	302	455	0.185982	0.35934065934065929	153050	10134	6182	302
3058	10263	6259	301	22	0.132442	0.32000004161487927	153047	10134	6191	301
3059	10003	6052	301	76	0.154325	0.52500007027073914	153047	10134	6191	301
3060	10006	6075	300	53	0.159911	0.56622645540057492	153046	10127	6197	300
3061	10024	6345	300	44	0.204534	0.44545451077547937	153046	10127	6197	300
3060	10003	6078	299	124	0.0565343	0.52040324672575922	153045	10121	6203	299
3061	10025	6349	299	41	0.0696474	0.61073172964700839	153045	10121	6203	299
3062	10217	6351	299	31	0.209225	0.47258057132844	153045	10121	6203	299
3063	10086	6332	295	90	0.0742398	0.37177780999077692	153041	10111	6198	295
3063	10084	6329	294	87	0.0771803	0.47448261304833428	153040	10112	6205	294
3064	10228	6264	293	178	0.181902	0.42477524146605072	153038	10113	6212	293
3065	10232	6326	293	179	0.191129	0.51603362014173793	153038	10113	6212	293
3063	10084	6329	293	54	0.0922721	0.49962969179506656	153038	10113	6212	293
3064	10224	6264	292	194	0.116984	0.43257707418854707	153037	10107	6210	292
3066	9993	6181	292	97	0.069086	0.46298964982180246	153037	10107	6210	292
3067	10078	6321	292	53	0.0722884	0.42471691347518059	153037	10107	6210	292
3065	10232	6327	292	179	0.131652	0.53128499292128573	153037	10107	6210	292
3064	10224	6265	291	164	0.1281	0.27310971515934646	153036	10102	6209	291
3066	9999	6179	291	230	0.0830828	0.4146085656207541	153036	10102	6209	291
3066	10001	6179	290	287	0.0698124	0.41188182232687287	153035	10097	6207	290
3066	10003	6180	289	256	0.0893552	0.31976550817489624	153034	10093	6208	289
3068	9981	6115	289	38	0.116839	0.49736841101395457	153034	10093	6208	289
3066	10007	6181	288	221	0.081822	0.35606322137478785	153003	10090	6209	288
3068	9980	6109	288	363	0.112154	0.33278246162351499	153003	10090	6209	288
3066	10012	6181	287	46	0.0217542	0.5697825473287832	153002	10087	6210	287
3068	9976	6108	287	674	0.0175581	0.28409501706811013	153002	10087	6210	287
3068	9977	6104	286	887	0.0234172	0.37913167409456028	153001	10084	6212	286
3069	9936	6119	286	17	0.0533505	0.50352938034955197	153001	10084	6212	286
3070	10170	6314	286	104	0.0708342	0.36932688492995047	153001	10084	6212	286
3068	9978	6098	285	779	0.0917538	0.38537860130927071	153000	10081	6208	285
3070	10169	6304	285	197	0.170906	0.39116742284164818	153000	10081	6208	285
3068	9979	6093	284	205	0.127743	0.49136587003382237	152998	10079	6204	284
3070	10168	6296	284	305	0.136144	0.31688542600537906	152998	10079	6204	284
3070	10168	6296	283	195	0.122186	0.32830763596754808	152997	10076	6198	283
3072	10107	6311	282	11	0.108895	0.39909089695323596	152996	10074	6192	282
3070	10168	6295	282	142	0.0672381	0.253098447557906	152996	10074	6192	282
3071	9980	6165	282	36	0.0395191	0.50722228156195748	152996	10074	6192	282
3073	9954	6136	281	25	0.0422935	0.53720001220703129	152995	10068	6188	281
3074	10112	6233	281	201	0.0518466	0.41258695232334419	152995	10068	6188	281
3071	9979	6165	281	14	0.0384737	0.5107143265860421	152995	10068	6188	281
3073	9959	6138	280	117	0.0268574	0.52760689890282786	152992	10062	6184	280
3074	10111	6233	280	379	0.0775581	0.27076491705660455	152992	10062	6184	280
3075	9986	6147	280	158	0.0299265	0.59841781326487098	152992	10062	6184	280
3074	10110	6221	279	752	0.0205829	0.36823159075797873	152991	10066	6206	279
3075	9963	6134	279	788	0.0306476	0.53555840042036795	152991	10066	6206	279
3076	10115	6259	279	18	0.0503638	0.46833340326944983	152991	10066	6206	279
3077	10127	6350	279	19	0.0796486	0.35578943553723785	152991	10066	6206	279
3074	10109	6217	278	715	0.0305672	0.33412543877021417	152990	10057	6190	278
3075	9951	6129	278	38	0.0358306	0.47631579951236125	152990	10057	6190	278
3076	10114	6261	278	87	0.0548399	0.40413788543350393	152990	10057	6190	278
3074	10106	6198	277	459	0.0148246	0.27172106906998905	152989	10048	6173	277
3074	10106	6195	276	494	0.0321046	0.24834006614530613	152988	10050	6182	276
3074	10105	6195	275	618	0.0680889	0.23647192303802589	152987	10052	6190	275
3078	10034	6185	275	34	0.04402	0.35764711043413944	152987	10052	6190	275
3080	10048	6167	274	11	0.0232418	0.38454549962824036	152986	10054	6180	274
3074	10105	6196	274	776	0.030356	0.31142983977327643	152986	10054	6180	274
3078	10034	6184	274	51	0.00887174	0.36098023956897207	152986	10054	6180	274
3079	10055	6158	274	13	0.0220776	0.5369230783902682	152986	10054	6180	274
3074	10105	6194	273	779	0.0302996	0.24965290662106865	152965	10056	6171	273
3078	10034	6185	273	59	0.0236555	0.29389830767098124	152965	10056	6171	273
3079	10058	6160	273	41	0.0138313	0.63121953824671295	152965	10056	6171	273
3080	10050	6169	273	21	0.0164235	0.26142856052943642	152965	10056	6171	273
3081	10003	6025	273	214	0.110662	0.41364459456684433	152965	10056	6171	273
3082	10193	6025	273	133	0.05278	0.38240619171830947	152965	10056	6171	273
3083	10109	6243	273	18	0.0640064	0.57722224129570854	152965	10056	6171	273
3081	10005	6024	272	170	0.191285	0.46194121416877298	152964	10051	6170	272
3074	10105	6180	272	317	0.0458633	0.30050452199268041	152964	10051	6170	272
3082	10194	6023	272	102	0.177676	0.39215693754308367	152964	10051	6170	272
3074	10103	6177	271	25	0.0388784	0.42320003509521487	152963	10051	6172	271
3082	10198	6024	271	36	0.102167	0.566388898425632	152963	10051	6172	271
3084	9930	6184	264	89	0.0680432	0.46573034565100513	152956	10038	6228	264
3084	9929	6181	263	186	0.0717203	0.32188165316017725	152955	10036	6250	263
3084	9925	6179	262	404	0.0755422	0.31524786618676515	152954	10046	6274	262
3084	9923	6183	261	423	0.111073	0.32416081710346478	152904	10056	6298	261
3085	10075	6429	261	37	0.0537356	0.34135127711940461	152904	10056	6298	261
3084	9922	6188	260	344	0.106626	0.35813974779705671	152903	10045	6285	260
3085	10078	6430	260	163	0.125926	0.32319027953352664	152903	10045	6285	260
3084	9920	6184	259	190	0.0791314	0.33773675215871712	152896	10035	6273	259
3086	10146	6387	259	138	0.0529521	0.25833323381949158	152896	10035	6273	259
3084	9918	6183	258	39	0.110514	0.34743592677972257	152895	10044	6278	258
3086	10145	6381	258	365	0.0302612	0.45479477137735447	152895	10044	6278	258
3087	10084	6425	258	157	0.0594584	0.32866250785293094	152895	10044	6278	258
3086	10145	6381	257	270	0.0251351	0.38240723786530673	152894	10052	6283	257
3087	10087	6428	257	154	0.0628114	0.44681811642337155	152894	10052	6283	257
3086	10144	6378	256	71	0.0670677	0.44140834539708962	152891	10061	6288	256
3088	9960	6331	254	76	0.0108898	0.40921060662520559	152889	10045	6276	254
3088	9963	6331	253	108	0.0194761	0.37296288101761432	152888	10037	6270	253
3090	9987	6334	253	33	0.0220906	0.30606067541873816	152888	10037	6270	253
3089	10009	6145	253	94	0.0803815	0.439787357411486	152888	10037	6270	253
3088	9962	6331	252	84	0.0409894	0.31738095056442983	152887	10028	6271	252
3090	9988	6333	252	42	0.0441009	0.39857133229573571	152887	10028	6271	252
3091	9943	6327	252	15	0.0567336	0.30733337402343752	152887	10028	6271	252
3089	10016	6149	252	265	0.107146	0.33913194188531837	152887	10028	6271	252
3088	9964	6328	251	63	0.0193098	0.56571427602616575	152838	10020	6271	251
3090	9988	6328	251	209	0.0160392	0.47913882606907898	152838	10020	6271	251
3089	10015	6150	251	339	0.102603	0.33100296965742537	152838	10020	6271	251
3089	10016	6152	250	490	0.104317	0.2715098478356186	152837	10022	6272	250
3090	9977	6320	250	657	0.0147885	0.37951302492092376	152837	10022	6272	250
3092	9901	6161	250	27	0.171072	0.42518513290970417	152837	10022	6272	250
3089	10019	6154	249	579	0.0969174	0.32602777299897456	26844	10024	6273	249
3090	9978	6317	249	812	0.0106594	0.28736418926069884	26844	10024	6273	249
3092	9892	6152	249	714	0.131457	0.39011218501072309	26844	10024	6273	249
3089	10026	6161	248	303	0.0958869	0.36999949842396351	152835	10025	6266	248
3090	9979	6316	248	764	0.0108131	0.2979316112258672	152835	10025	6266	248
3092	9892	6149	248	579	0.17353	0.43607927233443977	152835	10025	6266	248
3089	10029	6166	247	64	0.124374	0.28031259775161743	152834	10026	6257	247
3090	9975	6314	247	526	0.0215928	0.32209162839011996	152834	10026	6257	247
3092	9889	6146	247	470	0.112815	0.34444696953956122	152834	10026	6257	247
3090	9965	6310	246	190	0.0297657	0.393157958984375	152833	10018	6262	246
3092	9892	6138	246	54	0.186026	0.32018520213939528	152833	10018	6262	246
3090	9964	6311	245	33	0.0448533	0.63606059912479285	152832	10011	6267	245
3093	9869	6403	241	32	0.100706	0.44000005722045898	152827	10003	6274	241
3093	9862	6404	240	209	0.0672694	0.51732069681706039	152826	10004	6273	240
3093	9862	6404	239	87	0.0787457	0.42816087569313488	143770	10005	6273	239
3094	9905	6211	239	17	0.0726499	0.54882355297313024	143770	10005	6273	239
3093	9851	6401	238	65	0.140613	0.38276924720177286	143769	9998	6274	238
3095	9924	6240	238	27	0.0882533	0.39444443031593601	143769	9998	6274	238
3093	9846	6401	237	139	0.133254	0.49956830800008434	143768	9991	6274	237
3095	9922	6234	237	280	0.0501491	0.32164301191057476	143768	9991	6274	237
3093	9846	6406	236	85	0.213021	0.42647049847771135	143767	9985	6275	236
3095	9926	6239	236	133	0.0937195	0.33872188482069432	143767	9985	6275	236
3095	9925	6237	235	173	0.0780229	0.29705197549279716	143766	9998	6288	235
3097	10041	6388	234	259	0.0425694	0.59810815170464826	143765	10012	6301	234
3096	10041	6334	234	22	0.0346347	0.66727274114435375	143765	10012	6301	234
3097	10048	6385	233	11	0.12952	0.4509090076793324	143764	10016	6304	233
3098	10110	6191	222	108	0.0595	0.4349074187102141	143523	10066	6338	222
3098	10106	6191	221	113	0.102454	0.3261950332506568	143522	10069	6339	221
3098	10105	6192	220	113	0.0797613	0.34814162802907223	143521	10071	6340	220
3098	10104	6188	219	364	0.0686891	0.26626410851111781	143520	10067	6330	219
3098	10095	6186	218	271	0.0875188	0.37830242987488472	143363	10063	6321	218
3099	9979	6390	218	110	0.0428129	0.50500002774325292	143363	10063	6321	218
3098	10088	6187	217	190	0.095063	0.40099997269479848	143362	10073	6332	217
3099	9976	6393	217	301	0.0509168	0.32651162385148469	143362	10073	6332	217
